date_id,customer_id,product_id,channel_id,store_id,billing_address_id,shipping_address_id,order_number,quantity,unit_price,discount_amount,net_amount
20240602,1434,1,1,,2381.0,2612,1000003255,3,12000.0,1800.0,34200.0
20240504,204,2,2,1.0,1591.0,1,1000003256,2,13500.0,2700.0,24300.0
20240504,204,1,2,1.0,1591.0,1,1000003256,3,12000.0,720.0,35280.0
20250521,902,1,1,,1206.0,1016,1000003257,3,13200.0,792.0,38808.0
20240201,653,1,2,3.0,2094.0,3,1000003258,2,12000.0,2400.0,21600.0
20250218,427,1,1,,4062.0,2179,1000003259,2,10800.0,2160.0,19440.0
20240227,439,2,2,4.0,3422.0,4,1000003260,2,13500.0,540.0,26460.0
20240227,439,2,2,4.0,3422.0,4,1000003260,1,13500.0,0.0,13500.0
20250913,816,2,1,,2302.0,3462,1000003261,2,15750.0,3150.0,28350.0
20250913,816,1,1,,2302.0,3462,1000003261,3,10800.0,0.0,32400.0
20240404,19,2,1,,,2923,1000003262,1,16500.0,825.0,15675.0
20240608,1480,2,2,4.0,2187.0,4,1000003263,3,16500.0,4950.0,44550.0
20240418,619,1,1,,1496.0,2038,1000003264,1,12000.0,0.0,12000.0
20240514,907,1,1,,1701.0,2733,1000003265,2,10800.0,0.0,21600.0
20250807,411,1,1,,1550.0,1449,1000003266,1,13200.0,1320.0,11880.0
20250807,411,2,1,,1550.0,1449,1000003266,1,16500.0,825.0,15675.0
20250819,1472,2,2,1.0,1842.0,1,1000003267,1,15000.0,750.0,14250.0
20250819,1472,2,2,1.0,1842.0,1,1000003267,3,15000.0,0.0,45000.0
20240423,1414,2,1,,,1423,1000003268,1,16500.0,825.0,15675.0
20250824,1437,1,2,3.0,3970.0,3,1000003269,3,10800.0,1620.0,30780.0
20250824,1437,1,2,3.0,3970.0,3,1000003269,2,12000.0,1200.0,22800.0
20250824,1437,1,2,3.0,3970.0,3,1000003269,3,12000.0,1800.0,34200.0
20250709,993,1,2,1.0,2274.0,1,1000003270,2,12000.0,480.0,23520.0
20241024,882,2,2,3.0,3197.0,3,1000003271,2,15000.0,600.0,29400.0
20241231,1485,2,1,,,2989,1000003272,3,15750.0,2362.5,44887.5
20240417,1422,1,2,1.0,1227.0,1,1000003273,3,12000.0,720.0,35280.0
20250708,594,2,2,1.0,3238.0,1,1000003274,3,15000.0,900.0,44100.0
20250704,791,2,1,,4091.0,1828,1000003275,2,13500.0,2700.0,24300.0
20250704,791,2,1,,4091.0,1828,1000003275,3,15750.0,2362.5,44887.5
20250325,417,1,2,4.0,2603.0,4,1000003276,1,10800.0,0.0,10800.0
20250423,760,1,1,,2681.0,4121,1000003277,3,12000.0,1800.0,34200.0
20250601,527,1,1,,2150.0,3729,1000003278,3,10800.0,648.0,31752.0
20250929,604,1,2,4.0,2522.0,4,1000003279,2,12600.0,2520.0,22680.0
20250929,604,1,2,4.0,2522.0,4,1000003279,1,12000.0,0.0,12000.0
20240429,1132,1,1,,3808.0,3819,1000003280,1,12000.0,600.0,11400.0
20240429,1132,2,1,,3808.0,3819,1000003280,3,15000.0,2250.0,42750.0
20250115,726,1,1,,1335.0,2979,1000003281,2,12000.0,2400.0,21600.0
20241023,133,2,1,,1115.0,1108,1000003282,2,13500.0,0.0,27000.0
20241229,1292,1,1,,2030.0,3539,1000003283,2,13200.0,528.0,25872.0
20241229,1292,2,1,,2030.0,3539,1000003283,1,15750.0,0.0,15750.0
20241108,466,2,1,,1935.0,2671,1000003284,2,13500.0,1350.0,25650.0
20241108,466,1,1,,1935.0,2671,1000003284,1,12600.0,252.0,12348.0
20241108,466,1,1,,1935.0,2671,1000003284,2,12000.0,2400.0,21600.0
20240508,433,2,1,,3162.0,1932,1000003285,2,15000.0,3000.0,27000.0
20240619,358,1,1,,1901.0,3867,1000003286,2,12000.0,1200.0,22800.0
20241221,130,1,2,3.0,3322.0,3,1000003287,2,12600.0,2520.0,22680.0
20241221,130,1,2,3.0,3322.0,3,1000003287,3,12000.0,720.0,35280.0
20250915,1153,2,2,3.0,1829.0,3,1000003288,3,15000.0,0.0,45000.0
20250811,1275,1,2,1.0,1170.0,1,1000003289,1,12000.0,1200.0,10800.0
20240923,62,1,1,,,1464,1000003290,3,12000.0,1800.0,34200.0
20250623,682,2,1,,3047.0,2144,1000003291,2,13500.0,540.0,26460.0
20240318,1370,1,1,,3985.0,3361,1000003292,1,12000.0,1200.0,10800.0
20240605,858,2,1,,2809.0,2334,1000003293,3,13500.0,2025.0,38475.0
20240605,858,2,1,,2809.0,2334,1000003293,3,15000.0,0.0,45000.0
20250317,222,2,1,,2580.0,3032,1000003294,1,15000.0,0.0,15000.0
20241126,671,2,1,,1934.0,1430,1000003295,3,15000.0,4500.0,40500.0
20241126,671,1,1,,1934.0,1430,1000003295,2,12000.0,480.0,23520.0
20240830,415,2,1,,2780.0,3492,1000003296,1,15000.0,750.0,14250.0
20240101,1415,1,2,4.0,2403.0,4,1000003297,3,12000.0,1800.0,34200.0
20240101,1415,2,2,4.0,2403.0,4,1000003297,1,15750.0,787.5,14962.5
20240719,533,2,2,4.0,1640.0,4,1000003298,2,15000.0,0.0,30000.0
20240719,533,1,2,4.0,1640.0,4,1000003298,3,10800.0,1620.0,30780.0
20250709,978,2,2,1.0,1012.0,1,1000003299,1,16500.0,0.0,16500.0
20240331,1387,2,2,2.0,1605.0,2,1000003300,3,15000.0,900.0,44100.0
20240331,1387,2,2,2.0,1605.0,2,1000003300,2,16500.0,0.0,33000.0
20240318,907,1,1,,2336.0,2226,1000003301,1,12000.0,1200.0,10800.0
20241001,820,1,1,,1462.0,4030,1000003302,3,12000.0,720.0,35280.0
20240109,1223,2,2,1.0,3442.0,1,1000003303,2,16500.0,660.0,32340.0
20240109,1223,2,2,1.0,3442.0,1,1000003303,3,15000.0,2250.0,42750.0
20250706,641,1,1,,3340.0,1935,1000003304,1,12000.0,0.0,12000.0
20250708,1319,1,1,,1916.0,1535,1000003305,1,10800.0,216.0,10584.0
20250708,1319,2,1,,1916.0,1535,1000003305,1,15000.0,300.0,14700.0
20240405,1421,2,1,,2006.0,2132,1000003306,3,15000.0,2250.0,42750.0
20250919,63,2,2,2.0,,2,1000003307,1,15000.0,750.0,14250.0
20250919,63,1,2,2.0,,2,1000003307,1,12000.0,600.0,11400.0
20250730,1309,1,2,4.0,,4,1000003308,2,12000.0,1200.0,22800.0
20250730,1309,2,2,4.0,,4,1000003308,2,13500.0,1350.0,25650.0
20250730,1309,1,2,4.0,,4,1000003308,3,12600.0,756.0,37044.0
20250113,855,1,2,3.0,2271.0,3,1000003309,3,12000.0,0.0,36000.0
20240701,1483,2,2,4.0,3062.0,4,1000003310,3,13500.0,4050.0,36450.0
20250403,858,1,1,,3494.0,2718,1000003311,1,13200.0,1320.0,11880.0
20250215,1390,2,2,3.0,1858.0,3,1000003312,2,15000.0,0.0,30000.0
20250322,929,1,2,3.0,3418.0,3,1000003313,3,12000.0,720.0,35280.0
20240721,809,1,2,4.0,2401.0,4,1000003314,1,12000.0,240.0,11760.0
20240611,1236,2,2,2.0,2772.0,2,1000003315,2,15000.0,0.0,30000.0
20240611,1236,1,2,2.0,2772.0,2,1000003315,2,12000.0,480.0,23520.0
20240611,1236,2,2,2.0,2772.0,2,1000003315,2,15000.0,600.0,29400.0
20250724,816,2,1,,3097.0,1531,1000003316,3,16500.0,2475.0,47025.0
20250730,143,1,1,,3012.0,3867,1000003317,3,12000.0,3600.0,32400.0
20241021,984,2,2,3.0,2925.0,3,1000003318,3,15000.0,4500.0,40500.0
20250121,529,1,2,2.0,1186.0,2,1000003319,1,12000.0,600.0,11400.0
20250121,529,1,2,2.0,1186.0,2,1000003319,1,12600.0,0.0,12600.0
20241221,4,2,2,3.0,2316.0,3,1000003320,1,16500.0,825.0,15675.0
20250328,506,2,1,,2717.0,4184,1000003321,1,15000.0,300.0,14700.0
20240325,942,1,2,2.0,,2,1000003322,2,12000.0,0.0,24000.0
20250915,210,1,1,,1059.0,3106,1000003323,2,12000.0,2400.0,21600.0
20250930,1324,1,2,1.0,1240.0,1,1000003324,3,12000.0,0.0,36000.0
20250930,1324,2,2,1.0,1240.0,1,1000003324,2,15000.0,1500.0,28500.0
20240705,1102,2,1,,1462.0,1980,1000003325,2,15000.0,3000.0,27000.0
20241117,146,1,2,4.0,1823.0,4,1000003326,1,12000.0,600.0,11400.0
20241117,146,1,2,4.0,1823.0,4,1000003326,3,12000.0,3600.0,32400.0
20240906,1120,2,2,2.0,1028.0,2,1000003327,1,15000.0,750.0,14250.0
20250614,1160,2,2,3.0,1929.0,3,1000003328,2,16500.0,3300.0,29700.0
20250225,863,1,2,2.0,2414.0,2,1000003329,1,12000.0,1200.0,10800.0
20250225,863,2,2,2.0,2414.0,2,1000003329,1,15750.0,1575.0,14175.0
20240329,540,1,2,1.0,1283.0,1,1000003330,1,12000.0,240.0,11760.0
20240329,540,2,2,1.0,1283.0,1,1000003330,1,15750.0,315.0,15435.0
20240329,540,1,2,1.0,1283.0,1,1000003330,2,12000.0,480.0,23520.0
20250826,610,1,1,,1160.0,2826,1000003331,1,13200.0,1320.0,11880.0
20250826,610,1,1,,1160.0,2826,1000003331,3,12000.0,1800.0,34200.0
20240728,31,1,1,,3192.0,1454,1000003332,3,13200.0,0.0,39600.0
20240728,31,1,1,,3192.0,1454,1000003332,2,12600.0,2520.0,22680.0
20250702,449,1,2,3.0,1687.0,3,1000003333,3,10800.0,0.0,32400.0
20240201,769,2,2,1.0,2797.0,1,1000003334,3,15000.0,900.0,44100.0
20250602,1402,1,2,3.0,3834.0,3,1000003335,3,12000.0,0.0,36000.0
20250331,908,2,2,1.0,2814.0,1,1000003336,2,15000.0,3000.0,27000.0
20250331,908,1,2,1.0,2814.0,1,1000003336,2,10800.0,432.0,21168.0
20241216,624,1,1,,,1120,1000003337,2,13200.0,0.0,26400.0
20240628,608,2,1,,3881.0,2250,1000003338,3,15000.0,900.0,44100.0
20240303,37,1,1,,2708.0,2938,1000003339,3,13200.0,1980.0,37620.0
20241204,1482,2,1,,3422.0,1536,1000003340,3,15000.0,2250.0,42750.0
20241204,1482,2,1,,3422.0,1536,1000003340,3,16500.0,2475.0,47025.0
20240409,1058,2,2,4.0,2264.0,4,1000003341,1,15750.0,787.5,14962.5
20250607,286,1,1,,1330.0,1690,1000003342,1,12000.0,600.0,11400.0
20250607,286,2,1,,1330.0,1690,1000003342,1,15000.0,1500.0,13500.0
20250919,1008,2,1,,1432.0,3127,1000003343,3,15000.0,4500.0,40500.0
20240214,668,1,1,,2896.0,4165,1000003344,1,12000.0,240.0,11760.0
20240216,117,2,2,3.0,2184.0,3,1000003345,3,15000.0,2250.0,42750.0
20240216,117,2,2,3.0,2184.0,3,1000003345,3,15000.0,4500.0,40500.0
20240916,851,1,1,,1669.0,3495,1000003346,2,12600.0,2520.0,22680.0
20250804,51,2,2,1.0,1255.0,1,1000003347,3,15000.0,4500.0,40500.0
20250804,51,2,2,1.0,1255.0,1,1000003347,2,15000.0,0.0,30000.0
20241117,1117,1,1,,,3757,1000003348,1,12600.0,0.0,12600.0
20240216,1029,1,1,,2230.0,1007,1000003349,1,12000.0,0.0,12000.0
20240801,1139,1,1,,3606.0,2563,1000003350,1,12000.0,600.0,11400.0
20240801,1139,2,1,,3606.0,2563,1000003350,2,16500.0,1650.0,31350.0
20250821,1378,1,2,3.0,1238.0,3,1000003351,3,12000.0,1800.0,34200.0
20240226,1271,2,2,2.0,1260.0,2,1000003352,2,15000.0,600.0,29400.0
20240226,1271,1,2,2.0,1260.0,2,1000003352,1,12000.0,600.0,11400.0
20240821,1424,2,1,,1235.0,1307,1000003353,1,15000.0,1500.0,13500.0
20250718,489,2,2,4.0,2934.0,4,1000003354,1,15750.0,0.0,15750.0
20250718,489,2,2,4.0,2934.0,4,1000003354,1,16500.0,1650.0,14850.0
20250416,744,2,1,,,1728,1000003355,3,15000.0,900.0,44100.0
20240710,323,1,1,,2838.0,1974,1000003356,1,12000.0,240.0,11760.0
20240710,323,1,1,,2838.0,1974,1000003356,1,12000.0,1200.0,10800.0
20250329,1471,2,1,,3193.0,1476,1000003357,1,15000.0,300.0,14700.0
20240716,1469,1,1,,3517.0,3587,1000003358,3,12600.0,0.0,37800.0
20250411,1191,1,2,4.0,2637.0,4,1000003359,2,12000.0,480.0,23520.0
20250411,1191,1,2,4.0,2637.0,4,1000003359,3,12600.0,0.0,37800.0
20250509,335,2,1,,,3883,1000003360,1,15000.0,300.0,14700.0
20240317,717,2,1,,3309.0,2741,1000003361,1,15000.0,750.0,14250.0
20240317,717,1,1,,3309.0,2741,1000003361,1,12000.0,240.0,11760.0
20250915,911,1,1,,1461.0,2948,1000003362,1,12000.0,240.0,11760.0
20250915,911,2,1,,1461.0,2948,1000003362,2,15000.0,0.0,30000.0
20250927,184,2,2,1.0,2447.0,1,1000003363,2,15000.0,600.0,29400.0
20240318,957,1,1,,2638.0,2999,1000003364,2,12000.0,1200.0,22800.0
20250511,797,1,2,1.0,1048.0,1,1000003365,3,12000.0,720.0,35280.0
20250517,22,1,2,4.0,1298.0,4,1000003366,2,12000.0,480.0,23520.0
20240822,260,1,1,,2768.0,1548,1000003367,3,12000.0,1800.0,34200.0
20250317,835,2,1,,1178.0,2470,1000003368,3,15000.0,0.0,45000.0
20250317,835,2,1,,1178.0,2470,1000003368,3,15000.0,2250.0,42750.0
20240602,1316,1,2,2.0,1708.0,2,1000003369,1,10800.0,1080.0,9720.0
20240913,240,1,1,,3968.0,3455,1000003370,2,10800.0,1080.0,20520.0
20241024,790,2,2,3.0,2665.0,3,1000003371,3,15000.0,0.0,45000.0
20250831,1380,2,1,,2887.0,1110,1000003372,1,15750.0,0.0,15750.0
20240109,936,1,2,4.0,3385.0,4,1000003373,1,12000.0,600.0,11400.0
20240109,936,1,2,4.0,3385.0,4,1000003373,2,12000.0,2400.0,21600.0
20250912,274,2,1,,2664.0,2481,1000003374,3,15000.0,900.0,44100.0
20240207,1177,2,2,2.0,,2,1000003375,2,13500.0,540.0,26460.0
20240207,1177,1,2,2.0,,2,1000003375,1,12600.0,630.0,11970.0
20250718,623,1,1,,2994.0,3520,1000003376,1,12600.0,1260.0,11340.0
20250718,623,1,1,,2994.0,3520,1000003376,1,12000.0,0.0,12000.0
20250130,419,2,1,,2273.0,1790,1000003377,1,15750.0,1575.0,14175.0
20240713,1308,2,2,3.0,1724.0,3,1000003378,1,15000.0,1500.0,13500.0
20240529,508,2,1,,3141.0,2727,1000003379,2,15750.0,0.0,31500.0
20240529,508,1,1,,3141.0,2727,1000003379,3,12000.0,1800.0,34200.0
20240116,1234,1,2,4.0,,4,1000003380,3,12000.0,1800.0,34200.0
20240827,992,2,1,,1623.0,2819,1000003381,1,15000.0,0.0,15000.0
20240522,143,2,2,2.0,1355.0,2,1000003382,2,15750.0,1575.0,29925.0
20240522,143,2,2,2.0,1355.0,2,1000003382,1,15000.0,300.0,14700.0
20250728,763,2,1,,2101.0,3453,1000003383,2,15000.0,3000.0,27000.0
20240321,784,2,1,,2295.0,3715,1000003384,1,15000.0,300.0,14700.0
20241030,1473,2,2,3.0,3271.0,3,1000003385,3,15000.0,0.0,45000.0
20250516,1344,2,2,4.0,1980.0,4,1000003386,3,15000.0,900.0,44100.0
20240808,457,1,1,,1956.0,2753,1000003387,1,12000.0,0.0,12000.0
20240808,457,1,1,,1956.0,2753,1000003387,3,12000.0,720.0,35280.0
20250829,228,1,1,,2428.0,3674,1000003388,3,12000.0,720.0,35280.0
20250829,228,1,1,,2428.0,3674,1000003388,1,12000.0,1200.0,10800.0
20240308,1500,2,1,,1631.0,1393,1000003389,1,15000.0,1500.0,13500.0
20240223,84,1,1,,2080.0,1514,1000003390,2,12600.0,1260.0,23940.0
20241205,692,1,1,,2205.0,3865,1000003391,3,12600.0,3780.0,34020.0
20241205,692,1,1,,2205.0,3865,1000003391,3,12000.0,720.0,35280.0
20250613,302,2,2,4.0,2750.0,4,1000003392,3,15000.0,900.0,44100.0
20240609,297,1,1,,1092.0,2900,1000003393,1,12000.0,240.0,11760.0
20240609,297,1,1,,1092.0,2900,1000003393,1,12000.0,0.0,12000.0
20250407,159,2,2,3.0,1329.0,3,1000003394,1,15000.0,0.0,15000.0
20250407,159,1,2,3.0,1329.0,3,1000003394,1,12000.0,600.0,11400.0
20250514,1248,1,1,,3589.0,1613,1000003395,3,10800.0,3240.0,29160.0
20250514,1248,1,1,,3589.0,1613,1000003395,2,12000.0,480.0,23520.0
20250828,319,1,1,,3879.0,2998,1000003396,3,12600.0,1890.0,35910.0
20250524,1126,2,1,,2784.0,3655,1000003397,2,15750.0,3150.0,28350.0
20241231,1079,2,1,,1631.0,4146,1000003398,2,15000.0,1500.0,28500.0
20250414,553,1,1,,2316.0,3423,1000003399,3,10800.0,0.0,32400.0
20250414,553,2,1,,2316.0,3423,1000003399,2,15000.0,600.0,29400.0
20250510,835,2,1,,,2371,1000003400,3,15000.0,0.0,45000.0
20250411,1358,2,1,,2234.0,2050,1000003401,2,15000.0,3000.0,27000.0
20250411,1358,1,1,,2234.0,2050,1000003401,3,12000.0,3600.0,32400.0
20250620,1243,1,2,1.0,,1,1000003402,2,12000.0,480.0,23520.0
20240325,1397,1,1,,2735.0,1590,1000003403,3,10800.0,3240.0,29160.0
20240325,1397,2,1,,2735.0,1590,1000003403,2,15750.0,1575.0,29925.0
20250416,437,2,2,4.0,,4,1000003404,1,15000.0,750.0,14250.0
20250416,437,2,2,4.0,,4,1000003404,2,16500.0,0.0,33000.0
20250416,437,1,2,4.0,,4,1000003404,3,12000.0,0.0,36000.0
20240106,241,1,2,4.0,1949.0,4,1000003405,1,12000.0,1200.0,10800.0
20250726,1246,1,1,,2520.0,2036,1000003406,2,13200.0,528.0,25872.0
20250726,1246,2,1,,2520.0,2036,1000003406,2,15000.0,600.0,29400.0
20250125,1076,1,1,,1537.0,3828,1000003407,2,12000.0,480.0,23520.0
20241130,1217,2,2,4.0,1911.0,4,1000003408,2,16500.0,1650.0,31350.0
20240131,884,1,1,,1830.0,3855,1000003409,3,10800.0,1620.0,30780.0
20240707,1370,2,2,2.0,2189.0,2,1000003410,3,15000.0,4500.0,40500.0
20240407,1376,2,1,,3782.0,3177,1000003411,2,16500.0,0.0,33000.0
20240204,249,2,1,,3542.0,1376,1000003412,1,15000.0,300.0,14700.0
20240531,917,1,1,,2928.0,1488,1000003413,1,12000.0,240.0,11760.0
20241125,168,2,2,4.0,1299.0,4,1000003414,3,15750.0,4725.0,42525.0
20240922,566,1,1,,4034.0,1859,1000003415,2,13200.0,0.0,26400.0
20250916,43,1,2,1.0,4059.0,1,1000003416,3,12000.0,3600.0,32400.0
20240422,813,2,1,,3735.0,2337,1000003417,2,15000.0,0.0,30000.0
20240313,323,1,1,,1825.0,1715,1000003418,1,12000.0,1200.0,10800.0
20241222,26,1,1,,2735.0,2192,1000003419,2,13200.0,1320.0,25080.0
20241222,26,1,1,,2735.0,2192,1000003419,1,12000.0,1200.0,10800.0
20240107,396,1,2,2.0,2372.0,2,1000003420,3,12000.0,1800.0,34200.0
20250819,487,1,2,3.0,2302.0,3,1000003421,3,12000.0,720.0,35280.0
20250819,487,2,2,3.0,2302.0,3,1000003421,1,13500.0,270.0,13230.0
20240226,551,2,2,4.0,2735.0,4,1000003422,1,13500.0,270.0,13230.0
20240226,551,1,2,4.0,2735.0,4,1000003422,3,12000.0,720.0,35280.0
20240226,551,2,2,4.0,2735.0,4,1000003422,1,15000.0,750.0,14250.0
20250422,1101,2,1,,1903.0,1555,1000003423,2,15000.0,600.0,29400.0
20250412,790,1,2,2.0,1783.0,2,1000003424,1,12000.0,240.0,11760.0
20250228,242,1,1,,3719.0,1926,1000003425,2,12000.0,480.0,23520.0
20240401,1399,2,2,3.0,2656.0,3,1000003426,1,15000.0,300.0,14700.0
20250213,1389,1,1,,3936.0,2192,1000003427,1,12000.0,1200.0,10800.0
20240828,1290,1,2,4.0,,4,1000003428,1,12600.0,0.0,12600.0
20240828,1290,2,2,4.0,,4,1000003428,1,13500.0,270.0,13230.0
20250925,221,1,2,4.0,2410.0,4,1000003429,3,13200.0,0.0,39600.0
20250925,221,1,2,4.0,2410.0,4,1000003429,3,12000.0,3600.0,32400.0
20250925,221,2,2,4.0,2410.0,4,1000003429,2,13500.0,540.0,26460.0
20240419,1161,2,2,1.0,3160.0,1,1000003430,3,15750.0,945.0,46305.0
20241107,570,2,1,,3934.0,3926,1000003431,2,15000.0,1500.0,28500.0
20250213,847,2,1,,,3888,1000003432,2,15750.0,1575.0,29925.0
20250213,847,1,1,,,3888,1000003432,2,12000.0,0.0,24000.0
20241126,372,1,2,2.0,2527.0,2,1000003433,2,12000.0,0.0,24000.0
20241126,372,2,2,2.0,2527.0,2,1000003433,3,15000.0,0.0,45000.0
20240524,390,1,1,,1974.0,3556,1000003434,2,13200.0,528.0,25872.0
20240115,434,2,2,2.0,3635.0,2,1000003435,2,15000.0,600.0,29400.0
20240115,434,2,2,2.0,3635.0,2,1000003435,3,13500.0,4050.0,36450.0
20240519,1342,1,1,,1610.0,3800,1000003436,1,12000.0,600.0,11400.0
20250925,71,2,1,,1478.0,1256,1000003437,3,15000.0,0.0,45000.0
20250417,868,1,2,4.0,1203.0,4,1000003438,2,12600.0,504.0,24696.0
20240826,1176,2,1,,2223.0,2794,1000003439,2,13500.0,540.0,26460.0
20240826,1176,2,1,,2223.0,2794,1000003439,3,15000.0,4500.0,40500.0
20250710,1423,2,1,,1252.0,1710,1000003440,3,15000.0,900.0,44100.0
20250710,1423,1,1,,1252.0,1710,1000003440,2,10800.0,432.0,21168.0
20241005,668,2,2,2.0,3347.0,2,1000003441,3,16500.0,0.0,49500.0
20250717,655,1,1,,3950.0,1472,1000003442,1,12000.0,600.0,11400.0
20250514,292,1,1,,2174.0,3101,1000003443,3,12600.0,0.0,37800.0
20250507,712,1,2,4.0,2453.0,4,1000003444,1,12000.0,0.0,12000.0
20240320,1421,2,1,,1082.0,3290,1000003445,3,15000.0,900.0,44100.0
20240320,1421,2,1,,1082.0,3290,1000003445,1,15000.0,0.0,15000.0
20240805,1290,1,1,,,1056,1000003446,2,12000.0,480.0,23520.0
20240113,576,1,2,4.0,1725.0,4,1000003447,2,12000.0,480.0,23520.0
20250312,612,2,2,1.0,2333.0,1,1000003448,1,15750.0,315.0,15435.0
20250312,612,2,2,1.0,2333.0,1,1000003448,1,13500.0,1350.0,12150.0
20250314,227,1,2,4.0,3678.0,4,1000003449,1,12000.0,0.0,12000.0
20240123,590,1,1,,,2293,1000003450,3,12000.0,0.0,36000.0
20240123,590,2,1,,,2293,1000003450,1,13500.0,270.0,13230.0
20240223,1498,2,1,,1730.0,3240,1000003451,2,15000.0,0.0,30000.0
20250809,184,1,1,,1195.0,3884,1000003452,1,12000.0,240.0,11760.0
20240810,88,1,1,,4055.0,3136,1000003453,2,12000.0,1200.0,22800.0
20250315,1321,1,1,,1578.0,1886,1000003454,2,12600.0,2520.0,22680.0
20250315,1321,2,1,,1578.0,1886,1000003454,3,15000.0,4500.0,40500.0
20250607,528,2,1,,2772.0,1124,1000003455,2,16500.0,1650.0,31350.0
20250809,1259,1,1,,3059.0,1218,1000003456,1,10800.0,216.0,10584.0
20250507,817,2,2,2.0,1069.0,2,1000003457,3,15750.0,0.0,47250.0
20250507,817,1,2,2.0,1069.0,2,1000003457,2,13200.0,528.0,25872.0
20250924,85,1,2,4.0,1046.0,4,1000003458,3,12600.0,1890.0,35910.0
20250924,85,1,2,4.0,1046.0,4,1000003458,2,13200.0,2640.0,23760.0
20250924,85,2,2,4.0,1046.0,4,1000003458,2,15000.0,600.0,29400.0
20240923,771,2,2,3.0,2073.0,3,1000003459,2,15000.0,0.0,30000.0
20240713,1386,1,1,,4115.0,4168,1000003460,2,12600.0,504.0,24696.0
20240601,514,1,1,,3342.0,1114,1000003461,2,10800.0,2160.0,19440.0
20241202,1252,2,2,3.0,3010.0,3,1000003462,1,15750.0,315.0,15435.0
20241202,1252,1,2,3.0,3010.0,3,1000003462,1,12000.0,1200.0,10800.0
20241122,1427,1,1,,3988.0,3514,1000003463,3,12000.0,1800.0,34200.0
20241122,1427,2,1,,3988.0,3514,1000003463,2,15000.0,600.0,29400.0
20250828,965,1,1,,1044.0,1653,1000003464,2,12000.0,2400.0,21600.0
20250902,1139,2,1,,3002.0,1566,1000003465,2,15000.0,3000.0,27000.0
20240711,1197,1,2,3.0,2350.0,3,1000003466,2,12000.0,1200.0,22800.0
20240711,1197,1,2,3.0,2350.0,3,1000003466,1,12000.0,0.0,12000.0
20250114,1252,2,1,,2351.0,2354,1000003467,2,15000.0,0.0,30000.0
20250114,1252,2,1,,2351.0,2354,1000003467,1,15000.0,1500.0,13500.0
20240710,976,2,2,4.0,3881.0,4,1000003468,3,16500.0,990.0,48510.0
20250311,549,1,2,4.0,1728.0,4,1000003469,1,12600.0,252.0,12348.0
20240918,1301,1,1,,1851.0,4015,1000003470,2,10800.0,432.0,21168.0
20240801,331,1,1,,1752.0,2233,1000003471,2,10800.0,0.0,21600.0
20240425,219,2,1,,1258.0,1505,1000003472,3,15750.0,0.0,47250.0
20240428,422,2,2,1.0,1576.0,1,1000003473,3,16500.0,4950.0,44550.0
20240926,181,2,1,,3253.0,1985,1000003474,1,13500.0,270.0,13230.0
20240926,181,2,1,,3253.0,1985,1000003474,1,15000.0,300.0,14700.0
20241021,1073,2,1,,1657.0,2376,1000003475,1,16500.0,1650.0,14850.0
20241019,1362,2,1,,2707.0,3025,1000003476,2,15750.0,3150.0,28350.0
20240831,1436,1,2,3.0,2417.0,3,1000003477,2,13200.0,0.0,26400.0
20240405,364,2,1,,2806.0,1158,1000003478,2,13500.0,1350.0,25650.0
20240122,343,1,1,,2917.0,1180,1000003479,3,10800.0,0.0,32400.0
20240308,1044,2,1,,3393.0,1137,1000003480,1,13500.0,1350.0,12150.0
20240514,805,1,2,4.0,1973.0,4,1000003481,1,12000.0,1200.0,10800.0
20240514,805,2,2,4.0,1973.0,4,1000003481,3,16500.0,990.0,48510.0
20241231,1121,2,2,1.0,,1,1000003482,2,16500.0,3300.0,29700.0
20241231,1121,1,2,1.0,,1,1000003482,2,12600.0,0.0,25200.0
20250212,1395,1,2,3.0,1092.0,3,1000003483,2,10800.0,0.0,21600.0
20241012,728,2,1,,1519.0,4018,1000003484,2,15750.0,0.0,31500.0
20250601,688,1,2,1.0,3613.0,1,1000003485,2,12000.0,2400.0,21600.0
20240617,831,2,1,,,2248,1000003486,3,15000.0,2250.0,42750.0
20250813,744,2,1,,1088.0,1432,1000003487,2,15750.0,1575.0,29925.0
20240930,1371,2,2,2.0,1897.0,2,1000003488,1,15750.0,315.0,15435.0
20240930,1371,1,2,2.0,1897.0,2,1000003488,2,10800.0,432.0,21168.0
20240930,1371,1,2,2.0,1897.0,2,1000003488,2,12000.0,0.0,24000.0
20240304,167,1,1,,,4081,1000003489,1,12600.0,252.0,12348.0
20240517,111,1,1,,1805.0,1604,1000003490,2,12000.0,0.0,24000.0
20240517,111,1,1,,1805.0,1604,1000003490,1,12000.0,240.0,11760.0
20241129,580,1,1,,4189.0,3012,1000003491,1,12000.0,0.0,12000.0
20240105,117,1,2,1.0,3784.0,1,1000003492,1,10800.0,1080.0,9720.0
20250928,1264,2,1,,3487.0,3116,1000003493,3,13500.0,0.0,40500.0
20250526,233,1,1,,1564.0,3729,1000003494,3,12000.0,0.0,36000.0
20240508,671,1,1,,1745.0,2938,1000003495,1,10800.0,540.0,10260.0
20240508,671,1,1,,1745.0,2938,1000003495,1,12000.0,240.0,11760.0
20240403,94,1,1,,1222.0,1644,1000003496,3,12000.0,0.0,36000.0
20240403,94,1,1,,1222.0,1644,1000003496,1,12000.0,600.0,11400.0
