date_id,customer_id,channel_id,store_id,billing_address_id,shipping_address_id,order_number,status,currency_code,subtotal,tax_amount,shipping_fee,total_amount
20250621,1025,1,,2625.0,3208,1000003021,FULFILLED,ARS,38475.0,8079.75,1200.0,47754.75
20240214,103,1,,2552.0,3956,1000003022,CANCELLED,ARS,68868.0,14462.28,1200.0,84530.28
20250529,704,2,1.0,2748.0,1,1000003023,CANCELLED,ARS,69825.0,14663.25,0.0,84488.25
20240101,785,1,,1276.0,1691,1000003024,FULFILLED,ARS,12348.0,2593.08,1200.0,16141.08
20250416,1054,1,,1642.0,3616,1000003025,FULFILLED,ARS,22740.0,4775.4,1200.0,28715.4
20250126,800,2,2.0,1493.0,2,1000003026,FULFILLED,ARS,14250.0,2992.5,0.0,17242.5
20240419,1266,1,,3663.0,1279,1000003027,FULFILLED,ARS,33000.0,6930.0,0.0,39930.0
20240420,1387,1,,3757.0,3962,1000003028,REFUNDED,ARS,35910.0,7541.1,1200.0,44651.1
20250425,1223,2,2.0,1853.0,2,1000003029,PAID,ARS,28500.0,5985.0,0.0,34485.0
20250531,663,1,,3207.0,2816,1000003030,FULFILLED,ARS,61200.0,12852.0,900.0,74952.0
20241211,161,1,,2070.0,3460,1000003031,FULFILLED,ARS,40500.0,8505.0,1200.0,50205.0
20241026,493,2,4.0,1775.0,4,1000003032,FULFILLED,ARS,27000.0,5670.0,0.0,32670.0
20240509,1099,1,,2251.0,3834,1000003033,PAID,ARS,65700.0,13797.0,1200.0,80697.0
20240801,1196,1,,3433.0,3162,1000003034,FULFILLED,ARS,36300.0,7623.0,900.0,44823.0
20241204,1497,2,4.0,,4,1000003035,FULFILLED,ARS,35520.0,7459.2,0.0,42979.2
20250623,408,1,,1292.0,4186,1000003036,FULFILLED,ARS,52500.0,11025.0,900.0,64425.0
20250519,61,2,1.0,4187.0,1,1000003037,FULFILLED,ARS,24000.0,5040.0,0.0,29040.0
20250322,1447,1,,3273.0,1860,1000003038,FULFILLED,ARS,86962.5,18262.12,900.0,106124.62
20250523,514,2,2.0,3587.0,2,1000003039,PAID,ARS,29925.0,6284.25,0.0,36209.25
20250629,93,1,,3608.0,3198,1000003040,FULFILLED,ARS,57705.0,12118.05,1500.0,71323.05
20240626,817,2,3.0,2456.0,3,1000003041,FULFILLED,ARS,31752.0,6667.92,0.0,38419.92
20240227,1085,2,4.0,4075.0,4,1000003042,FULFILLED,ARS,34200.0,7182.0,0.0,41382.0
20250624,176,2,2.0,1648.0,2,1000003043,FULFILLED,ARS,53598.0,11255.58,0.0,64853.58
20241210,1177,1,,3175.0,1523,1000003044,PAID,ARS,84720.0,17791.2,1200.0,103711.2
20241001,1253,1,,3062.0,4079,1000003045,REFUNDED,ARS,28350.0,5953.5,900.0,35203.5
20240101,209,2,4.0,,4,1000003046,FULFILLED,ARS,48510.0,10187.1,0.0,58697.1
20241024,817,2,3.0,2976.0,3,1000003047,PAID,ARS,26400.0,5544.0,0.0,31944.0
20241105,881,2,4.0,,4,1000003048,PAID,ARS,45000.0,9450.0,0.0,54450.0
20240822,177,2,1.0,1065.0,1,1000003049,FULFILLED,ARS,49980.0,10495.8,0.0,60475.8
20250824,226,1,,1700.0,1769,1000003050,FULFILLED,ARS,24696.0,5186.16,1200.0,31082.16
20250828,265,2,1.0,1646.0,1,1000003051,FULFILLED,ARS,57450.0,12064.5,0.0,69514.5
20250706,286,1,,2127.0,1734,1000003052,PAID,ARS,14700.0,3087.0,0.0,17787.0
20250915,652,1,,1265.0,1857,1000003053,FULFILLED,ARS,12348.0,2593.08,1500.0,16441.08
20241209,558,2,4.0,4179.0,4,1000003054,FULFILLED,ARS,30780.0,6463.8,0.0,37243.8
20240914,1009,1,,2685.0,3099,1000003055,FULFILLED,ARS,76545.0,16074.45,1200.0,93819.45
20250408,639,1,,3937.0,2152,1000003056,FULFILLED,ARS,45000.0,9450.0,1500.0,55950.0
20250216,209,1,,4126.0,2988,1000003057,FULFILLED,ARS,28500.0,5985.0,0.0,34485.0
20240213,55,1,,2736.0,1832,1000003058,PAID,ARS,12000.0,2520.0,900.0,15420.0
20240822,1428,2,3.0,3112.0,3,1000003059,FULFILLED,ARS,35280.0,7408.8,0.0,42688.8
20250906,726,2,1.0,2352.0,1,1000003060,FULFILLED,ARS,23940.0,5027.4,0.0,28967.4
20240212,586,2,3.0,2156.0,3,1000003061,FULFILLED,ARS,41400.0,8694.0,0.0,50094.0
20250408,1447,1,,2958.0,2074,1000003062,FULFILLED,ARS,21600.0,4536.0,1200.0,27336.0
20240124,447,1,,2243.0,2386,1000003063,FULFILLED,ARS,28500.0,5985.0,1200.0,35685.0
20250904,940,1,,1429.0,3735,1000003064,FULFILLED,ARS,13200.0,2772.0,1200.0,17172.0
20240214,26,2,2.0,1661.0,2,1000003065,FULFILLED,ARS,44100.0,9261.0,0.0,53361.0
20240402,973,2,1.0,3243.0,1,1000003066,PAID,ARS,57000.0,11970.0,0.0,68970.0
20250328,975,1,,2058.0,2113,1000003067,FULFILLED,ARS,42750.0,8977.5,1200.0,52927.5
20240415,203,2,1.0,1564.0,1,1000003068,FULFILLED,ARS,60000.0,12600.0,0.0,72600.0
20250218,481,1,,2351.0,2407,1000003069,PAID,ARS,40500.0,8505.0,1200.0,50205.0
20240830,1372,2,1.0,,1,1000003070,FULFILLED,ARS,42120.0,8845.2,0.0,50965.2
20240819,667,1,,4067.0,3966,1000003071,FULFILLED,ARS,21600.0,4536.0,900.0,27036.0
20240212,1312,2,3.0,3611.0,3,1000003072,FULFILLED,ARS,24696.0,5186.16,0.0,29882.16
20240803,1493,2,4.0,2720.0,4,1000003073,FULFILLED,ARS,34800.0,7308.0,0.0,42108.0
20250620,702,2,2.0,1626.0,2,1000003074,CANCELLED,ARS,12000.0,2520.0,0.0,14520.0
20240605,582,1,,4048.0,3087,1000003075,FULFILLED,ARS,70020.0,14704.2,0.0,84724.2
20240704,584,1,,1967.0,3134,1000003076,FULFILLED,ARS,47520.0,9979.2,900.0,58399.2
20240915,904,1,,1832.0,2427,1000003077,FULFILLED,ARS,12000.0,2520.0,0.0,14520.0
20250604,342,1,,4196.0,3615,1000003078,FULFILLED,ARS,40500.0,8505.0,1200.0,50205.0
20240919,680,2,4.0,1257.0,4,1000003079,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0
20250222,709,1,,3794.0,1145,1000003080,FULFILLED,ARS,12000.0,2520.0,1500.0,16020.0
20250430,521,1,,1605.0,2776,1000003081,FULFILLED,ARS,44887.5,9426.38,1500.0,55813.88
20241013,289,2,2.0,2913.0,2,1000003082,FULFILLED,ARS,87630.0,18402.3,0.0,106032.3
20241028,293,1,,,3567,1000003083,FULFILLED,ARS,12000.0,2520.0,0.0,14520.0
20250113,288,2,2.0,1352.0,2,1000003084,CREATED,ARS,54750.0,11497.5,0.0,66247.5
20250815,1449,2,1.0,2213.0,1,1000003085,FULFILLED,ARS,10800.0,2268.0,0.0,13068.0
20250919,1177,1,,2846.0,2062,1000003086,FULFILLED,ARS,36000.0,7560.0,900.0,44460.0
20250309,423,1,,1471.0,1718,1000003087,PAID,ARS,15435.0,3241.35,1200.0,19876.35
20250901,1399,2,2.0,3290.0,2,1000003088,FULFILLED,ARS,23520.0,4939.2,0.0,28459.2
20250709,1151,1,,1787.0,2305,1000003089,CANCELLED,ARS,25872.0,5433.12,1200.0,32505.12
20240315,1139,1,,3292.0,2777,1000003090,PAID,ARS,14700.0,3087.0,900.0,18687.0
20240715,1261,1,,2369.0,1321,1000003091,FULFILLED,ARS,10800.0,2268.0,1200.0,14268.0
20240803,739,1,,3113.0,4153,1000003092,FULFILLED,ARS,28350.0,5953.5,1200.0,35503.5
20240315,98,1,,1249.0,3420,1000003093,PAID,ARS,35280.0,7408.8,900.0,43588.8
20240826,1228,1,,3951.0,1248,1000003094,FULFILLED,ARS,49980.0,10495.8,1500.0,61975.8
20250725,206,2,1.0,1372.0,1,1000003095,FULFILLED,ARS,12600.0,2646.0,0.0,15246.0
20250419,1235,1,,1118.0,2638,1000003096,FULFILLED,ARS,40500.0,8505.0,900.0,49905.0
20240905,1353,2,2.0,2052.0,2,1000003097,FULFILLED,ARS,11760.0,2469.6,0.0,14229.6
20250301,154,1,,3917.0,3384,1000003098,FULFILLED,ARS,47250.0,9922.5,900.0,58072.5
20250124,754,1,,1453.0,2605,1000003099,PAID,ARS,45000.0,9450.0,1200.0,55650.0
20250322,368,1,,1127.0,2692,1000003100,FULFILLED,ARS,28500.0,5985.0,900.0,35385.0
20240410,1133,2,2.0,2204.0,2,1000003101,FULFILLED,ARS,40500.0,8505.0,0.0,49005.0
20240609,1247,1,,1860.0,1716,1000003102,FULFILLED,ARS,24300.0,5103.0,900.0,30303.0
20250910,1358,2,3.0,4193.0,3,1000003103,FULFILLED,ARS,71415.0,14997.15,0.0,86412.15
20240830,1321,1,,2545.0,2600,1000003104,FULFILLED,ARS,10800.0,2268.0,1200.0,14268.0
20250116,201,2,4.0,3305.0,4,1000003105,FULFILLED,ARS,15000.0,3150.0,0.0,18150.0
20240820,603,2,2.0,2097.0,2,1000003106,FULFILLED,ARS,12540.0,2633.4,0.0,15173.4
20250720,813,2,4.0,3899.0,4,1000003107,FULFILLED,ARS,74700.0,15687.0,0.0,90387.0
20240629,574,2,1.0,2385.0,1,1000003108,FULFILLED,ARS,11760.0,2469.6,0.0,14229.6
20240812,1165,2,1.0,2178.0,1,1000003109,FULFILLED,ARS,30000.0,6300.0,0.0,36300.0
20240716,413,1,,3199.0,1816,1000003110,FULFILLED,ARS,42750.0,8977.5,1500.0,53227.5
20240607,212,1,,2694.0,1255,1000003111,FULFILLED,ARS,21600.0,4536.0,900.0,27036.0
20250202,822,1,,3837.0,2260,1000003112,FULFILLED,ARS,25080.0,5266.8,1500.0,31846.8
20250324,71,2,1.0,2037.0,1,1000003113,FULFILLED,ARS,10800.0,2268.0,0.0,13068.0
20240415,647,1,,4176.0,1790,1000003114,PAID,ARS,25650.0,5386.5,900.0,31936.5
20240810,233,1,,2939.0,2716,1000003115,PAID,ARS,33600.0,7056.0,1200.0,41856.0
20240512,199,1,,3003.0,3769,1000003116,FULFILLED,ARS,45000.0,9450.0,0.0,54450.0
20240118,353,2,1.0,,1,1000003117,FULFILLED,ARS,66510.0,13967.1,0.0,80477.1
20240830,1038,2,1.0,1550.0,1,1000003118,FULFILLED,ARS,40500.0,8505.0,0.0,49005.0
20240212,1192,1,,2710.0,2806,1000003119,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0
20250730,807,1,,2996.0,2135,1000003120,CANCELLED,ARS,37044.0,7779.24,900.0,45723.24
20241108,713,2,2.0,1231.0,2,1000003121,FULFILLED,ARS,12000.0,2520.0,0.0,14520.0
20240401,442,1,,1131.0,1327,1000003122,FULFILLED,ARS,24000.0,5040.0,1200.0,30240.0
20250419,152,1,,3221.0,3383,1000003123,FULFILLED,ARS,54900.0,11529.0,900.0,67329.0
20240607,520,2,3.0,3531.0,3,1000003124,FULFILLED,ARS,21168.0,4445.28,0.0,25613.28
20250319,858,1,,3861.0,2576,1000003125,FULFILLED,ARS,9720.0,2041.2,900.0,12661.2
20241111,888,1,,1384.0,2765,1000003126,PAID,ARS,90030.0,18906.3,1200.0,110136.3
20250210,1367,2,4.0,2916.0,4,1000003127,FULFILLED,ARS,26730.0,5613.3,0.0,32343.3
20250912,1109,2,4.0,3721.0,4,1000003128,FULFILLED,ARS,57960.0,12171.6,0.0,70131.6
20250507,1068,1,,2620.0,3658,1000003129,FULFILLED,ARS,21600.0,4536.0,900.0,27036.0
20240202,994,2,3.0,1408.0,3,1000003130,FULFILLED,ARS,15750.0,3307.5,0.0,19057.5
20241203,347,1,,3061.0,2999,1000003131,FULFILLED,ARS,37272.0,7827.12,900.0,45999.12
20240827,1388,2,2.0,2740.0,2,1000003132,FULFILLED,ARS,9720.0,2041.2,0.0,11761.2
20250917,66,1,,2102.0,3844,1000003133,CANCELLED,ARS,37713.0,7919.73,900.0,46532.73
20240610,1124,1,,2207.0,1634,1000003134,FULFILLED,ARS,10800.0,2268.0,900.0,13968.0
20240204,950,2,2.0,1684.0,2,1000003135,FULFILLED,ARS,50910.0,10691.1,0.0,61601.1
20240824,588,1,,2588.0,3117,1000003136,FULFILLED,ARS,31752.0,6667.92,1200.0,39619.92
20250624,949,1,,3587.0,3332,1000003137,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0
20250531,722,1,,1190.0,1679,1000003138,FULFILLED,ARS,24696.0,5186.16,1200.0,31082.16
20240724,271,2,3.0,3258.0,3,1000003139,FULFILLED,ARS,26400.0,5544.0,0.0,31944.0
20241218,738,1,,3628.0,1565,1000003140,FULFILLED,ARS,15000.0,3150.0,1200.0,19350.0
20250522,1167,2,2.0,3603.0,2,1000003141,CANCELLED,ARS,30000.0,6300.0,0.0,36300.0
20240915,974,1,,2803.0,3134,1000003142,FULFILLED,ARS,11970.0,2513.7,1200.0,15683.7
20250914,1473,2,3.0,2869.0,3,1000003143,PAID,ARS,10800.0,2268.0,0.0,13068.0
20240913,77,1,,3090.0,1122,1000003144,FULFILLED,ARS,44400.0,9324.0,1200.0,54924.0
20240213,469,1,,,1342,1000003145,FULFILLED,ARS,40500.0,8505.0,900.0,49905.0
20250602,508,1,,2543.0,2286,1000003146,PAID,ARS,60564.0,12718.44,0.0,73282.44
20240502,1293,2,2.0,3905.0,2,1000003147,REFUNDED,ARS,44370.0,9317.7,0.0,53687.7
20241203,717,1,,3548.0,2621,1000003148,CANCELLED,ARS,78750.0,16537.5,0.0,95287.5
20240925,1233,1,,3214.0,4190,1000003149,FULFILLED,ARS,40500.0,8505.0,1200.0,50205.0
20250731,954,2,1.0,2371.0,1,1000003150,FULFILLED,ARS,16500.0,3465.0,0.0,19965.0
20250718,174,2,1.0,3637.0,1,1000003151,REFUNDED,ARS,12000.0,2520.0,0.0,14520.0
20250501,732,1,,3861.0,2992,1000003152,CANCELLED,ARS,32400.0,6804.0,1200.0,40404.0
20250423,1281,1,,3533.0,3117,1000003153,FULFILLED,ARS,22800.0,4788.0,1200.0,28788.0
20240807,1430,2,4.0,1235.0,4,1000003154,FULFILLED,ARS,25200.0,5292.0,0.0,30492.0
20250603,238,2,1.0,3548.0,1,1000003155,FULFILLED,ARS,12000.0,2520.0,0.0,14520.0
20250324,221,1,,2357.0,2877,1000003156,FULFILLED,ARS,11760.0,2469.6,900.0,15129.6
20240915,685,2,3.0,2510.0,3,1000003157,FULFILLED,ARS,24696.0,5186.16,0.0,29882.16
20240222,592,1,,3746.0,1450,1000003158,FULFILLED,ARS,35280.0,7408.8,1200.0,43888.8
20240706,142,1,,2879.0,2713,1000003159,CANCELLED,ARS,93510.0,19637.1,1200.0,114347.1
20240717,970,1,,1233.0,4054,1000003160,FULFILLED,ARS,22800.0,4788.0,1500.0,29088.0
20250616,995,2,3.0,2392.0,3,1000003161,FULFILLED,ARS,25650.0,5386.5,0.0,31036.5
20240614,444,2,4.0,4077.0,4,1000003162,REFUNDED,ARS,15000.0,3150.0,0.0,18150.0
20240530,297,1,,,3449,1000003163,FULFILLED,ARS,11760.0,2469.6,0.0,14229.6
20250304,947,1,,1563.0,2232,1000003164,FULFILLED,ARS,69588.0,14613.48,900.0,85101.48
20240610,57,1,,3739.0,3533,1000003165,CREATED,ARS,22680.0,4762.8,1200.0,28642.8
20250712,38,1,,2701.0,2423,1000003166,FULFILLED,ARS,52500.0,11025.0,900.0,64425.0
20250413,376,2,3.0,1115.0,3,1000003167,FULFILLED,ARS,44100.0,9261.0,0.0,53361.0
20240618,503,1,,2335.0,2265,1000003168,PAID,ARS,21600.0,4536.0,1200.0,27336.0
20250520,1095,1,,3296.0,1931,1000003169,FULFILLED,ARS,28500.0,5985.0,900.0,35385.0
20240515,1338,1,,1511.0,1651,1000003170,FULFILLED,ARS,22800.0,4788.0,0.0,27588.0
20250416,909,1,,2710.0,3851,1000003171,CANCELLED,ARS,10584.0,2222.64,900.0,13706.64
20240902,932,2,1.0,,1,1000003172,REFUNDED,ARS,14700.0,3087.0,0.0,17787.0
20240623,912,1,,2485.0,3455,1000003173,CREATED,ARS,50760.0,10659.6,900.0,62319.6
20241218,1161,1,,2172.0,3054,1000003174,REFUNDED,ARS,24000.0,5040.0,1200.0,30240.0
20240914,189,1,,2613.0,3060,1000003175,FULFILLED,ARS,36450.0,7654.5,1200.0,45304.5
20250804,488,2,1.0,3958.0,1,1000003176,FULFILLED,ARS,24000.0,5040.0,0.0,29040.0
20250822,946,2,3.0,3954.0,3,1000003177,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0
20241007,475,2,4.0,3905.0,4,1000003178,PAID,ARS,29160.0,6123.6,0.0,35283.6
20250213,692,1,,3391.0,2989,1000003179,FULFILLED,ARS,34200.0,7182.0,1200.0,42582.0
20240803,506,2,1.0,3057.0,1,1000003180,FULFILLED,ARS,30000.0,6300.0,0.0,36300.0
20250706,733,2,3.0,4084.0,3,1000003181,FULFILLED,ARS,20520.0,4309.2,0.0,24829.2
20250622,151,1,,1288.0,4077,1000003182,PAID,ARS,62328.0,13088.88,1200.0,76616.88
20241109,1276,1,,2980.0,3196,1000003183,FULFILLED,ARS,31350.0,6583.5,1200.0,39133.5
20250112,320,1,,,3153,1000003184,CANCELLED,ARS,26430.0,5550.3,0.0,31980.3
20250714,514,2,2.0,,2,1000003185,FULFILLED,ARS,11400.0,2394.0,0.0,13794.0
20241016,1447,1,,3230.0,1951,1000003186,FULFILLED,ARS,35280.0,7408.8,1200.0,43888.8
20250826,833,1,,3348.0,2537,1000003187,REFUNDED,ARS,49980.0,10495.8,900.0,61375.8
20250704,1096,1,,2796.0,2045,1000003188,CANCELLED,ARS,35280.0,7408.8,900.0,43588.8
20250613,521,2,2.0,3677.0,2,1000003189,FULFILLED,ARS,56940.0,11957.4,0.0,68897.4
20250419,960,2,2.0,2321.0,2,1000003190,FULFILLED,ARS,44550.0,9355.5,0.0,53905.5
20240814,1397,1,,,3112,1000003191,FULFILLED,ARS,83250.0,17482.5,1200.0,101932.5
20250313,254,2,3.0,,3,1000003192,PAID,ARS,44100.0,9261.0,0.0,53361.0
20240819,1447,1,,2320.0,1805,1000003193,PAID,ARS,56196.0,11801.16,900.0,68897.16
20240719,572,2,3.0,3867.0,3,1000003194,FULFILLED,ARS,29400.0,6174.0,0.0,35574.0
20240131,926,1,,1137.0,3788,1000003195,FULFILLED,ARS,21600.0,4536.0,1200.0,27336.0
20241029,818,2,1.0,2312.0,1,1000003196,FULFILLED,ARS,67500.0,14175.0,0.0,81675.0
20241002,157,1,,2514.0,2948,1000003197,PAID,ARS,47940.0,10067.4,0.0,58007.4
20250616,1005,1,,,1232,1000003198,FULFILLED,ARS,12600.0,2646.0,900.0,16146.0
20240525,1166,2,3.0,3839.0,3,1000003199,FULFILLED,ARS,23520.0,4939.2,0.0,28459.2
20240821,1306,1,,2518.0,2401,1000003200,FULFILLED,ARS,54000.0,11340.0,900.0,66240.0
20240315,1452,2,1.0,,1,1000003201,CANCELLED,ARS,29400.0,6174.0,0.0,35574.0
20250220,1206,1,,1677.0,4062,1000003202,FULFILLED,ARS,25200.0,5292.0,1200.0,31692.0
20250613,1463,1,,3557.0,1035,1000003203,FULFILLED,ARS,35850.0,7528.5,900.0,44278.5
20240724,231,1,,2869.0,2682,1000003204,FULFILLED,ARS,13500.0,2835.0,0.0,16335.0
20240813,122,2,1.0,3426.0,1,1000003205,FULFILLED,ARS,32340.0,6791.4,0.0,39131.4
20250601,1077,1,,1468.0,2703,1000003206,FULFILLED,ARS,39690.0,8334.9,900.0,48924.9
20250215,1056,1,,2766.0,4006,1000003207,REFUNDED,ARS,29160.0,6123.6,1500.0,36783.6
20240313,494,1,,2453.0,3404,1000003208,FULFILLED,ARS,78750.0,16537.5,900.0,96187.5
20250902,228,1,,3520.0,3617,1000003209,FULFILLED,ARS,30780.0,6463.8,1200.0,38443.8
20250817,209,2,1.0,1559.0,1,1000003210,FULFILLED,ARS,40500.0,8505.0,0.0,49005.0
20250914,65,1,,4074.0,3030,1000003211,FULFILLED,ARS,68400.0,14364.0,1500.0,84264.0
20240607,552,1,,1189.0,1740,1000003212,FULFILLED,ARS,32400.0,6804.0,1200.0,40404.0
20250213,342,1,,1878.0,2698,1000003213,FULFILLED,ARS,27000.0,5670.0,1200.0,33870.0
20241212,266,1,,1019.0,3267,1000003214,PAID,ARS,11760.0,2469.6,1500.0,15729.6
20240204,1116,1,,3298.0,1457,1000003215,FULFILLED,ARS,40500.0,8505.0,0.0,49005.0
20250716,92,1,,2855.0,1904,1000003216,FULFILLED,ARS,11400.0,2394.0,1200.0,14994.0
20240102,1204,1,,2542.0,1948,1000003217,FULFILLED,ARS,36000.0,7560.0,1200.0,44760.0
20241215,664,1,,1757.0,4097,1000003218,CANCELLED,ARS,11760.0,2469.6,1200.0,15429.6
20240711,1459,1,,3381.0,3940,1000003219,FULFILLED,ARS,28500.0,5985.0,900.0,35385.0
20250815,1166,1,,3094.0,3249,1000003220,FULFILLED,ARS,70980.0,14905.8,900.0,86785.8
20240824,253,1,,1836.0,1713,1000003221,CANCELLED,ARS,57900.0,12159.0,1200.0,71259.0
20250806,249,2,1.0,2903.0,1,1000003222,REFUNDED,ARS,24000.0,5040.0,0.0,29040.0
20240520,948,1,,,2703,1000003223,FULFILLED,ARS,21600.0,4536.0,1500.0,27636.0
20250626,754,2,2.0,2158.0,2,1000003224,PAID,ARS,11760.0,2469.6,0.0,14229.6
20250302,1427,2,3.0,2066.0,3,1000003225,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0
20240807,1351,2,3.0,2039.0,3,1000003226,PAID,ARS,36000.0,7560.0,0.0,43560.0
20250207,401,1,,2391.0,4111,1000003227,FULFILLED,ARS,28500.0,5985.0,1200.0,35685.0
20250223,609,2,4.0,2951.0,4,1000003228,FULFILLED,ARS,24000.0,5040.0,0.0,29040.0
20240411,720,1,,2076.0,1926,1000003229,FULFILLED,ARS,32400.0,6804.0,1200.0,40404.0
20250602,1000,1,,3275.0,2457,1000003230,CANCELLED,ARS,30000.0,6300.0,1200.0,37500.0
20250623,1143,1,,4078.0,2241,1000003231,CANCELLED,ARS,23940.0,5027.4,900.0,29867.4
20240417,871,2,4.0,1389.0,4,1000003232,FULFILLED,ARS,44550.0,9355.5,0.0,53905.5
20250901,1336,2,3.0,2521.0,3,1000003233,FULFILLED,ARS,69000.0,14490.0,0.0,83490.0
20250302,357,2,2.0,3313.0,2,1000003234,FULFILLED,ARS,22800.0,4788.0,0.0,27588.0
20250128,1352,2,4.0,2386.0,4,1000003235,FULFILLED,ARS,10260.0,2154.6,0.0,12414.6
20240825,1312,2,2.0,1510.0,2,1000003236,FULFILLED,ARS,14250.0,2992.5,0.0,17242.5
20240913,272,1,,3777.0,1020,1000003237,FULFILLED,ARS,12000.0,2520.0,0.0,14520.0
20240429,1284,2,1.0,3909.0,1,1000003238,FULFILLED,ARS,24000.0,5040.0,0.0,29040.0
20240225,738,1,,,3192,1000003239,FULFILLED,ARS,22680.0,4762.8,0.0,27442.8
20240706,69,2,1.0,2567.0,1,1000003240,FULFILLED,ARS,34200.0,7182.0,0.0,41382.0
20240926,1237,1,,2175.0,1319,1000003241,FULFILLED,ARS,40500.0,8505.0,1500.0,50505.0
20240721,83,1,,4077.0,2467,1000003242,FULFILLED,ARS,45000.0,9450.0,1200.0,55650.0
20240926,1172,1,,2412.0,2052,1000003243,CANCELLED,ARS,22800.0,4788.0,1500.0,29088.0
20250703,489,2,2.0,1799.0,2,1000003244,FULFILLED,ARS,37800.0,7938.0,0.0,45738.0
20250318,451,1,,4103.0,3678,1000003245,FULFILLED,ARS,11400.0,2394.0,900.0,14694.0
20240121,918,2,3.0,3093.0,3,1000003246,FULFILLED,ARS,37620.0,7900.2,0.0,45520.2
20240606,491,1,,,1087,1000003247,FULFILLED,ARS,22800.0,4788.0,0.0,27588.0
20250420,1232,1,,,2907,1000003248,PAID,ARS,29400.0,6174.0,900.0,36474.0
20250522,477,1,,3545.0,3987,1000003249,FULFILLED,ARS,29400.0,6174.0,1200.0,36774.0
20241125,1466,2,3.0,2175.0,3,1000003250,FULFILLED,ARS,12000.0,2520.0,0.0,14520.0
20240801,1369,2,3.0,4005.0,3,1000003251,CANCELLED,ARS,41940.0,8807.4,0.0,50747.4
20240506,254,1,,,2515,1000003252,FULFILLED,ARS,12000.0,2520.0,900.0,15420.0
20240125,388,2,1.0,1122.0,1,1000003253,FULFILLED,ARS,22800.0,4788.0,0.0,27588.0
20250828,1415,1,,3449.0,3203,1000003254,FULFILLED,ARS,47250.0,9922.5,0.0,57172.5
20240602,1434,1,,2381.0,2612,1000003255,CANCELLED,ARS,34200.0,7182.0,1200.0,42582.0
20240504,204,2,1.0,1591.0,1,1000003256,FULFILLED,ARS,59580.0,12511.8,0.0,72091.8
20250521,902,1,,1206.0,1016,1000003257,FULFILLED,ARS,38808.0,8149.68,1200.0,48157.68
20240201,653,2,3.0,2094.0,3,1000003258,REFUNDED,ARS,21600.0,4536.0,0.0,26136.0
20250218,427,1,,4062.0,2179,1000003259,FULFILLED,ARS,19440.0,4082.4,900.0,24422.4
20240227,439,2,4.0,3422.0,4,1000003260,FULFILLED,ARS,39960.0,8391.6,0.0,48351.6
20250913,816,1,,2302.0,3462,1000003261,FULFILLED,ARS,60750.0,12757.5,1200.0,74707.5
20240404,19,1,,,2923,1000003262,FULFILLED,ARS,15675.0,3291.75,1200.0,20166.75
20240608,1480,2,4.0,2187.0,4,1000003263,PAID,ARS,44550.0,9355.5,0.0,53905.5
20240418,619,1,,1496.0,2038,1000003264,PAID,ARS,12000.0,2520.0,1200.0,15720.0
20240514,907,1,,1701.0,2733,1000003265,FULFILLED,ARS,21600.0,4536.0,900.0,27036.0
20250807,411,1,,1550.0,1449,1000003266,FULFILLED,ARS,27555.0,5786.55,900.0,34241.55
20250819,1472,2,1.0,1842.0,1,1000003267,FULFILLED,ARS,59250.0,12442.5,0.0,71692.5
20240423,1414,1,,,1423,1000003268,FULFILLED,ARS,15675.0,3291.75,900.0,19866.75
20250824,1437,2,3.0,3970.0,3,1000003269,FULFILLED,ARS,87780.0,18433.8,0.0,106213.8
20250709,993,2,1.0,2274.0,1,1000003270,FULFILLED,ARS,23520.0,4939.2,0.0,28459.2
20241024,882,2,3.0,3197.0,3,1000003271,FULFILLED,ARS,29400.0,6174.0,0.0,35574.0
20241231,1485,1,,,2989,1000003272,FULFILLED,ARS,44887.5,9426.38,1500.0,55813.88
20240417,1422,2,1.0,1227.0,1,1000003273,FULFILLED,ARS,35280.0,7408.8,0.0,42688.8
20250708,594,2,1.0,3238.0,1,1000003274,FULFILLED,ARS,44100.0,9261.0,0.0,53361.0
20250704,791,1,,4091.0,1828,1000003275,FULFILLED,ARS,69187.5,14529.38,1200.0,84916.88
20250325,417,2,4.0,2603.0,4,1000003276,FULFILLED,ARS,10800.0,2268.0,0.0,13068.0
20250423,760,1,,2681.0,4121,1000003277,FULFILLED,ARS,34200.0,7182.0,900.0,42282.0
20250601,527,1,,2150.0,3729,1000003278,FULFILLED,ARS,31752.0,6667.92,1500.0,39919.92
20250929,604,2,4.0,2522.0,4,1000003279,FULFILLED,ARS,34680.0,7282.8,0.0,41962.8
20240429,1132,1,,3808.0,3819,1000003280,FULFILLED,ARS,54150.0,11371.5,1200.0,66721.5
20250115,726,1,,1335.0,2979,1000003281,FULFILLED,ARS,21600.0,4536.0,1500.0,27636.0
20241023,133,1,,1115.0,1108,1000003282,PAID,ARS,27000.0,5670.0,900.0,33570.0
20241229,1292,1,,2030.0,3539,1000003283,FULFILLED,ARS,41622.0,8740.62,0.0,50362.62
20241108,466,1,,1935.0,2671,1000003284,FULFILLED,ARS,59598.0,12515.58,1500.0,73613.58
