date_id,customer_id,channel_id,nps_id,score,comment
20240119,253,2,13000000548,9,Todo perfecto
20240308,206,2,13000000549,9,Atención muy buena
20250910,899,1,13000000550,8,Muy conforme con la calidad
20250707,1254,1,13000000551,3,Tardó un poco más de lo esperado
20250518,1317,2,13000000552,10,Podría mejorar el empaque
20241119,466,1,13000000553,8,
20241119,191,1,13000000554,9,Atención muy buena
20240629,362,2,13000000555,10,Muy conforme con la calidad
20240508,263,1,13000000556,7,
20250309,1473,2,13000000557,10,Entrega rápida y producto excelente
20240725,1494,1,13000000558,10,Muy conforme con la calidad
20250719,359,1,13000000559,3,Muy conforme con la calidad
20250726,181,1,13000000560,10,Todo perfecto
20250402,682,1,13000000561,10,Volvería a comprar
20240530,1142,1,13000000562,9,Entrega rápida y producto excelente
20240518,475,1,13000000563,8,Entrega rápida y producto excelente
20241224,541,1,13000000564,10,Atención muy buena
20250622,1344,1,13000000565,10,Todo perfecto
20240726,561,2,13000000566,10,Muy conforme con la calidad
20240223,981,2,13000000567,8,Podría mejorar el empaque
20240421,311,1,13000000568,7,Muy conforme con la calidad
20250515,1007,2,13000000569,7,Atención muy buena
20250916,952,2,13000000570,6,
20240522,1464,1,13000000571,8,Atención muy buena
20240619,863,2,13000000572,9,Todo perfecto
20250208,724,2,13000000573,6,Todo perfecto
20240315,612,1,13000000574,7,Atención muy buena
20240305,382,1,13000000575,5,Entrega rápida y producto excelente
20240114,311,1,13000000576,8,Todo perfecto
20251005,1041,2,13000000577,9,Podría mejorar el empaque
20250920,816,1,13000000578,7,Atención muy buena
20250924,189,2,13000000579,6,Volvería a comprar
20240813,1133,2,13000000580,0,Todo perfecto
20240928,1095,1,13000000581,7,Volvería a comprar
20250828,468,2,13000000582,1,Todo perfecto
20250223,416,2,13000000583,1,Muy conforme con la calidad
20250519,707,1,13000000584,10,Volvería a comprar
20240419,1375,1,13000000585,7,Atención muy buena
20250616,689,2,13000000586,7,Atención muy buena
20250404,759,2,13000000587,7,Atención muy buena
20250421,152,2,13000000588,7,Atención muy buena
20250618,724,2,13000000589,5,Tardó un poco más de lo esperado
20240824,495,1,13000000590,6,Muy conforme con la calidad
20240304,1104,1,13000000591,4,
20240823,1158,1,13000000592,0,
20250619,932,1,13000000593,9,Todo perfecto
20240905,150,1,13000000594,2,Volvería a comprar
20240320,323,2,13000000595,2,Podría mejorar el empaque
20240324,536,1,13000000596,5,Atención muy buena
20250622,1245,1,13000000597,10,Todo perfecto
20250803,1284,1,13000000598,6,Podría mejorar el empaque
20250409,1168,1,13000000599,3,Muy conforme con la calidad
20240113,1346,1,13000000600,10,Podría mejorar el empaque
20240712,213,1,13000000601,7,Muy conforme con la calidad
20240709,311,2,13000000602,7,Atención muy buena
20240130,32,2,13000000603,9,Entrega rápida y producto excelente
20240212,606,1,13000000604,7,Atención muy buena
20241010,1309,2,13000000605,9,Volvería a comprar
20240322,833,1,13000000606,7,Volvería a comprar
20241124,1123,2,13000000607,9,Entrega rápida y producto excelente
20250731,878,2,13000000608,8,Tardó un poco más de lo esperado
20250621,1317,2,13000000609,8,
20250529,218,2,13000000610,9,Entrega rápida y producto excelente
20250927,1456,1,13000000611,8,Volvería a comprar
20240820,987,1,13000000612,9,Muy conforme con la calidad
20240111,75,2,13000000613,10,Volvería a comprar
20250501,649,2,13000000614,1,Volvería a comprar
20250514,1095,1,13000000615,6,Atención muy buena
20240206,1136,2,13000000616,9,Tardó un poco más de lo esperado
20240610,1046,1,13000000617,7,Atención muy buena
20240830,1339,2,13000000618,8,Todo perfecto
20250323,724,1,13000000619,3,Volvería a comprar
20250814,32,2,13000000620,0,Muy conforme con la calidad
20240622,728,1,13000000621,8,Atención muy buena
20250711,299,1,13000000622,7,Atención muy buena
20250112,299,1,13000000623,5,Muy conforme con la calidad
20250412,404,1,13000000624,7,Podría mejorar el empaque
20250421,138,2,13000000625,10,Muy conforme con la calidad
20250410,1270,1,13000000626,9,Entrega rápida y producto excelente
20240514,1116,1,13000000627,7,Todo perfecto
20240816,239,1,13000000628,5,Entrega rápida y producto excelente
20240706,849,2,13000000629,10,Volvería a comprar
20240824,1432,2,13000000630,9,Volvería a comprar
20241217,109,2,13000000631,0,Entrega rápida y producto excelente
20240113,117,2,13000000632,9,Volvería a comprar
20250402,1007,2,13000000633,2,Podría mejorar el empaque
20241121,473,2,13000000634,9,Atención muy buena
20250430,188,1,13000000635,9,Todo perfecto
20250306,960,1,13000000636,9,Podría mejorar el empaque
20240320,298,1,13000000637,9,Todo perfecto
20250912,1146,1,13000000638,10,Tardó un poco más de lo esperado
20241007,790,1,13000000639,10,Muy conforme con la calidad
20240509,114,1,13000000640,10,Atención muy buena
20250424,778,1,13000000641,8,Muy conforme con la calidad
20250530,1380,1,13000000642,2,
20251002,1265,2,13000000643,8,
20250316,171,1,13000000644,7,Muy conforme con la calidad
20250502,384,1,13000000645,6,Podría mejorar el empaque
20250407,917,1,13000000646,9,Tardó un poco más de lo esperado
20250706,1262,2,13000000647,0,Tardó un poco más de lo esperado
20240918,1174,1,13000000648,6,Atención muy buena
20240128,312,1,13000000649,10,Todo perfecto
20241226,1107,1,13000000650,6,Podría mejorar el empaque
20240725,786,1,13000000651,8,Entrega rápida y producto excelente
20250406,956,1,13000000652,6,Muy conforme con la calidad
20250322,227,2,13000000653,7,Muy conforme con la calidad
20240527,1339,1,13000000654,9,Entrega rápida y producto excelente
20250202,79,1,13000000655,6,
20240603,515,1,13000000656,9,Volvería a comprar
20250324,1098,1,13000000657,8,
20240922,254,1,13000000658,6,Todo perfecto
20250517,1459,1,13000000659,1,Todo perfecto
20250609,688,2,13000000660,8,Muy conforme con la calidad
20240310,1356,2,13000000661,7,Atención muy buena
20240119,1409,2,13000000662,1,Podría mejorar el empaque
20241104,512,1,13000000663,9,Tardó un poco más de lo esperado
20250409,284,1,13000000664,7,Todo perfecto
20250418,79,2,13000000665,2,Muy conforme con la calidad
20250928,1246,1,13000000666,7,Volvería a comprar
20250426,343,2,13000000667,7,Entrega rápida y producto excelente
20250330,387,1,13000000668,7,
20240214,682,2,13000000669,8,Entrega rápida y producto excelente
20250328,778,1,13000000670,7,Tardó un poco más de lo esperado
20250517,507,1,13000000671,6,
20240226,640,1,13000000672,10,Volvería a comprar
20250415,1249,1,13000000673,7,Todo perfecto
20240817,958,1,13000000674,8,Volvería a comprar
20240307,1259,1,13000000675,7,Podría mejorar el empaque
20240329,1441,1,13000000676,10,Volvería a comprar
20250713,379,2,13000000677,9,Podría mejorar el empaque
20241227,115,1,13000000678,7,Atención muy buena
20240123,1496,2,13000000679,8,
20240310,1435,1,13000000680,7,Muy conforme con la calidad
20240527,1271,1,13000000681,3,Podría mejorar el empaque
20240422,643,1,13000000682,9,Volvería a comprar
20250113,1006,2,13000000683,6,Volvería a comprar
20240621,672,1,13000000684,10,Entrega rápida y producto excelente
20250114,439,1,13000000685,0,Todo perfecto
20240306,928,1,13000000686,1,Tardó un poco más de lo esperado
20240329,705,1,13000000687,6,Todo perfecto
20250812,717,2,13000000688,8,Podría mejorar el empaque
20240127,622,2,13000000689,7,Podría mejorar el empaque
20240601,90,2,13000000690,7,Tardó un poco más de lo esperado
20250409,1101,2,13000000691,10,
20241101,1362,1,13000000692,9,Tardó un poco más de lo esperado
20241020,644,2,13000000693,9,Volvería a comprar
20250919,265,1,13000000694,9,Muy conforme con la calidad
20250408,506,1,13000000695,8,
20250414,737,1,13000000696,0,
20240924,1294,1,13000000697,10,Podría mejorar el empaque
20250508,204,1,13000000698,8,Entrega rápida y producto excelente
20241014,1246,1,13000000699,10,Volvería a comprar
20240801,314,1,13000000700,1,Tardó un poco más de lo esperado
20250819,614,2,13000000701,10,Muy conforme con la calidad
20250122,497,2,13000000702,8,Volvería a comprar
20240622,1267,2,13000000703,8,Volvería a comprar
20240426,768,1,13000000704,8,Atención muy buena
20240819,886,2,13000000705,3,Muy conforme con la calidad
20240128,1173,1,13000000706,1,
20250718,561,1,13000000707,10,Volvería a comprar
20240212,59,2,13000000708,10,Todo perfecto
20250502,951,2,13000000709,6,Podría mejorar el empaque
20241128,790,1,13000000710,9,
20250809,412,1,13000000711,6,Atención muy buena
20240227,1250,2,13000000712,3,Tardó un poco más de lo esperado
20250113,146,1,13000000713,9,Tardó un poco más de lo esperado
20240816,670,2,13000000714,9,Todo perfecto
20240303,595,1,13000000715,9,Todo perfecto
20241110,1027,1,13000000716,9,Volvería a comprar
20240808,1183,2,13000000717,9,Tardó un poco más de lo esperado
20250729,655,1,13000000718,9,Todo perfecto
20240410,287,1,13000000719,9,Volvería a comprar
20250726,489,2,13000000720,10,Todo perfecto
20250717,897,1,13000000721,9,Entrega rápida y producto excelente
20240227,1094,1,13000000722,7,Podría mejorar el empaque
20241220,713,2,13000000723,7,Podría mejorar el empaque
20241020,1222,2,13000000724,6,Atención muy buena
20250724,176,1,13000000725,7,
20241217,1373,2,13000000726,9,Muy conforme con la calidad
20240811,613,2,13000000727,3,Tardó un poco más de lo esperado
20240206,1082,2,13000000728,9,Todo perfecto
20250611,790,1,13000000729,5,Tardó un poco más de lo esperado
20240907,173,1,13000000730,9,Atención muy buena
20250903,800,1,13000000731,5,Muy conforme con la calidad
20250224,1014,2,13000000732,0,Muy conforme con la calidad
20240116,719,1,13000000733,8,Entrega rápida y producto excelente
20250403,1247,2,13000000734,7,
20241226,882,1,13000000735,8,
20250213,281,1,13000000736,7,Tardó un poco más de lo esperado
20241025,1014,2,13000000737,6,Entrega rápida y producto excelente
20241020,621,1,13000000738,4,Tardó un poco más de lo esperado
20250608,441,1,13000000739,7,Muy conforme con la calidad
20240522,1062,2,13000000740,9,
20250821,952,1,13000000741,10,Tardó un poco más de lo esperado
20240704,496,1,13000000742,6,Entrega rápida y producto excelente
20240612,338,1,13000000743,5,Muy conforme con la calidad
20240522,192,1,13000000744,7,Volvería a comprar
20240422,292,1,13000000745,10,
20250521,483,2,13000000746,10,
20250506,1356,1,13000000747,3,Tardó un poco más de lo esperado
20250904,1234,2,13000000748,8,
20250919,359,1,13000000749,9,Entrega rápida y producto excelente
20240309,671,1,13000000750,8,Volvería a comprar
20240504,595,2,13000000751,9,
20250530,1405,2,13000000752,7,Entrega rápida y producto excelente
20250118,1230,1,13000000753,5,
20251005,173,1,13000000754,7,Todo perfecto
20250221,130,2,13000000755,0,Muy conforme con la calidad
20240909,1134,1,13000000756,9,
20250525,132,1,13000000757,8,Muy conforme con la calidad
20240610,74,2,13000000758,0,Todo perfecto
20240417,147,2,13000000759,5,Todo perfecto
20250408,791,1,13000000760,10,
20240728,849,1,13000000761,10,
20240305,84,1,13000000762,8,Tardó un poco más de lo esperado
20250917,1313,2,13000000763,7,Entrega rápida y producto excelente
20250804,930,2,13000000764,9,Atención muy buena
20240708,160,2,13000000765,3,Entrega rápida y producto excelente
20250918,1128,2,13000000766,10,
20250413,1029,1,13000000767,8,Todo perfecto
20240809,185,1,13000000768,10,Todo perfecto
20240609,1144,2,13000000769,8,Podría mejorar el empaque
20240815,930,1,13000000770,6,Atención muy buena
20250908,774,1,13000000771,10,Tardó un poco más de lo esperado
20240822,688,2,13000000772,1,Podría mejorar el empaque
20240409,433,1,13000000773,9,Tardó un poco más de lo esperado
20250321,249,1,13000000774,9,Entrega rápida y producto excelente
20250303,279,2,13000000775,0,Muy conforme con la calidad
20240906,1452,1,13000000776,9,
20240117,1223,2,13000000777,8,Todo perfecto
20241005,1385,1,13000000778,10,Entrega rápida y producto excelente
20250808,722,1,13000000779,9,Atención muy buena
20240530,1085,2,13000000780,6,Muy conforme con la calidad
20250816,378,1,13000000781,3,Volvería a comprar
20241202,54,1,13000000782,3,Podría mejorar el empaque
20240621,727,2,13000000783,6,Podría mejorar el empaque
20250526,1398,1,13000000784,9,Todo perfecto
20250916,1406,1,13000000785,4,Podría mejorar el empaque
20250426,591,1,13000000786,10,Todo perfecto
20240402,10,2,13000000787,9,Tardó un poco más de lo esperado
20240908,877,1,13000000788,2,
20241128,522,2,13000000789,8,Muy conforme con la calidad
20240826,203,2,13000000790,7,Entrega rápida y producto excelente
20241027,1049,2,13000000791,10,Entrega rápida y producto excelente
20250928,855,2,13000000792,8,Volvería a comprar
20240122,584,1,13000000793,7,Entrega rápida y producto excelente
20240823,1387,2,13000000794,5,
20241206,571,1,13000000795,10,Todo perfecto
20250609,791,2,13000000796,6,Muy conforme con la calidad
20241222,106,2,13000000797,7,Tardó un poco más de lo esperado
20240429,1114,2,13000000798,10,
20241229,397,1,13000000799,5,Volvería a comprar
20250519,46,2,13000000800,9,Volvería a comprar
20241228,1260,2,13000000801,8,Muy conforme con la calidad
20241107,1473,2,13000000802,6,Podría mejorar el empaque
20250425,582,1,13000000803,10,
20240326,323,1,13000000804,8,Atención muy buena
20240508,203,1,13000000805,7,Tardó un poco más de lo esperado
20250513,1180,1,13000000806,8,Tardó un poco más de lo esperado
20250119,358,2,13000000807,6,Entrega rápida y producto excelente
20250515,922,1,13000000808,8,Volvería a comprar
20250225,645,2,13000000809,4,Entrega rápida y producto excelente
20250212,582,1,13000000810,7,Atención muy buena
20250920,783,2,13000000811,2,Podría mejorar el empaque
20240123,852,1,13000000812,0,Atención muy buena
20250809,513,1,13000000813,2,Entrega rápida y producto excelente
20240314,169,1,13000000814,8,Entrega rápida y producto excelente
20240501,1209,1,13000000815,10,
20250930,147,1,13000000816,9,Muy conforme con la calidad
20250207,185,1,13000000817,6,Podría mejorar el empaque
20241027,739,2,13000000818,10,Volvería a comprar
20250122,1470,2,13000000819,7,Atención muy buena
20250213,198,1,13000000820,8,Muy conforme con la calidad
20240312,884,1,13000000821,8,Todo perfecto
20241119,457,1,13000000822,10,Podría mejorar el empaque
20241226,1184,1,13000000823,10,Podría mejorar el empaque
20250527,221,2,13000000824,7,Entrega rápida y producto excelente
20240829,117,2,13000000825,10,Volvería a comprar
20240717,703,2,13000000826,6,Todo perfecto
20251004,58,1,13000000827,10,Podría mejorar el empaque
20250506,840,1,13000000828,8,Volvería a comprar
20250205,634,2,13000000829,8,Volvería a comprar
20241109,914,2,13000000830,9,Atención muy buena
20250505,1281,1,13000000831,8,Atención muy buena
20240118,852,2,13000000832,5,Atención muy buena
20240321,1336,2,13000000833,7,Tardó un poco más de lo esperado
20251009,1264,1,13000000834,1,Volvería a comprar
20250201,140,1,13000000835,1,
20240612,162,1,13000000836,9,Podría mejorar el empaque
20240502,460,1,13000000837,8,Volvería a comprar
20241108,1392,1,13000000838,5,Podría mejorar el empaque
20241109,4,2,13000000839,9,Entrega rápida y producto excelente
20241130,1372,2,13000000840,8,
20250726,921,2,13000000841,7,Atención muy buena
20241002,880,1,13000000842,8,Todo perfecto
20240531,603,2,13000000843,10,Todo perfecto
20250219,389,1,13000000844,5,Muy conforme con la calidad
20240209,769,2,13000000845,8,Podría mejorar el empaque
20240823,1480,2,13000000846,9,Podría mejorar el empaque
20250620,1352,1,13000000847,1,Todo perfecto
20240531,1081,1,13000000848,6,Todo perfecto
20250811,1318,2,13000000849,10,Volvería a comprar
20240112,1129,2,13000000850,8,Muy conforme con la calidad
20250730,495,1,13000000851,7,Muy conforme con la calidad
20240325,586,1,13000000852,10,Entrega rápida y producto excelente
20240425,554,1,13000000853,7,Entrega rápida y producto excelente
20250922,440,1,13000000854,1,Muy conforme con la calidad
20241231,212,1,13000000855,8,Entrega rápida y producto excelente
20250518,538,1,13000000856,8,Muy conforme con la calidad
20250730,588,2,13000000857,0,Atención muy buena
20250805,1135,1,13000000858,7,Atención muy buena
20240624,452,1,13000000859,7,Podría mejorar el empaque
20250219,26,1,13000000860,5,Entrega rápida y producto excelente
20240907,33,2,13000000861,10,Muy conforme con la calidad
20250513,229,1,13000000862,9,Entrega rápida y producto excelente
20240307,1155,1,13000000863,10,Volvería a comprar
20250902,843,1,13000000864,6,Muy conforme con la calidad
20240513,570,2,13000000865,8,Tardó un poco más de lo esperado
20250528,1208,1,13000000866,8,Tardó un poco más de lo esperado
20250509,275,1,13000000867,7,Entrega rápida y producto excelente
20250413,529,1,13000000868,6,Tardó un poco más de lo esperado
20250323,599,2,13000000869,10,Atención muy buena
20250119,333,1,13000000870,5,Todo perfecto
20240422,6,1,13000000871,9,Muy conforme con la calidad
20250511,549,1,13000000872,9,Atención muy buena
20250326,1427,2,13000000873,6,Muy conforme con la calidad
20241009,1237,1,13000000874,7,Entrega rápida y producto excelente
20250226,432,2,13000000875,8,Volvería a comprar
20250502,657,1,13000000876,7,Tardó un poco más de lo esperado
20250422,730,1,13000000877,9,Todo perfecto
20241012,824,2,13000000878,7,Tardó un poco más de lo esperado
20250302,1001,1,13000000879,9,
20250510,188,1,13000000880,8,Atención muy buena
20250711,965,1,13000000881,6,
20250929,717,1,13000000882,9,Tardó un poco más de lo esperado
20240306,1085,2,13000000883,9,Tardó un poco más de lo esperado
20241009,765,1,13000000884,9,Tardó un poco más de lo esperado
20250628,484,2,13000000885,2,Volvería a comprar
20251002,931,1,13000000886,6,Atención muy buena
20250905,417,1,13000000887,10,Tardó un poco más de lo esperado
20241016,801,2,13000000888,10,Tardó un poco más de lo esperado
20240621,501,1,13000000889,4,Atención muy buena
20240331,1358,2,13000000890,9,Volvería a comprar
20250822,1325,2,13000000891,6,Entrega rápida y producto excelente
20241226,960,1,13000000892,10,Muy conforme con la calidad
20240721,637,1,13000000893,6,Volvería a comprar
20240330,956,2,13000000894,2,Muy conforme con la calidad
20250404,533,2,13000000895,7,Podría mejorar el empaque
20250702,1495,1,13000000896,6,Volvería a comprar
20250514,1025,2,13000000897,8,Podría mejorar el empaque
20240910,1176,1,13000000898,10,Podría mejorar el empaque
20240328,803,2,13000000899,8,Atención muy buena
20240608,725,1,13000000900,6,Entrega rápida y producto excelente
20250630,938,1,13000000901,9,Entrega rápida y producto excelente
20240911,1031,1,13000000902,8,Podría mejorar el empaque
20241106,696,1,13000000903,1,Atención muy buena
20250805,237,1,13000000904,3,
20250214,1053,1,13000000905,10,Entrega rápida y producto excelente
20250405,308,1,13000000906,6,Volvería a comprar
20250918,672,1,13000000907,8,Tardó un poco más de lo esperado
20250722,1147,2,13000000908,8,Entrega rápida y producto excelente
20250612,1238,2,13000000909,7,Todo perfecto
20250411,460,2,13000000910,8,Podría mejorar el empaque
20240218,906,2,13000000911,10,Podría mejorar el empaque
20240119,825,1,13000000912,8,Tardó un poco más de lo esperado
20250509,1095,2,13000000913,8,
20250219,435,2,13000000914,10,Todo perfecto
20250222,585,2,13000000915,8,
20240904,281,2,13000000916,9,Tardó un poco más de lo esperado
20250821,82,2,13000000917,6,
20240503,329,1,13000000918,10,Muy conforme con la calidad
20241219,415,1,13000000919,7,
20240306,1135,1,13000000920,4,
20240506,1021,1,13000000921,4,Volvería a comprar
20251010,160,1,13000000922,4,
20250118,434,1,13000000923,7,Tardó un poco más de lo esperado
20241122,357,2,13000000924,4,Muy conforme con la calidad
20250412,1285,1,13000000925,7,Todo perfecto
20250217,229,1,13000000926,7,Muy conforme con la calidad
20240608,420,1,13000000927,9,
20241220,2,2,13000000928,8,Tardó un poco más de lo esperado
20240803,47,1,13000000929,10,Todo perfecto
20250501,1163,1,13000000930,6,Tardó un poco más de lo esperado
20250731,1423,1,13000000931,9,Entrega rápida y producto excelente
20240813,615,1,13000000932,4,Todo perfecto
20251012,1149,1,13000000933,7,Muy conforme con la calidad
20240928,628,1,13000000934,8,Muy conforme con la calidad
20250109,1247,1,13000000935,5,Volvería a comprar
20250620,458,1,13000000936,9,Tardó un poco más de lo esperado
20250605,95,2,13000000937,10,Entrega rápida y producto excelente
20240227,1002,1,13000000938,7,Atención muy buena
20250223,488,2,13000000939,1,Podría mejorar el empaque
20250805,851,2,13000000940,4,Volvería a comprar
20250301,509,2,13000000941,7,Entrega rápida y producto excelente
20250319,888,1,13000000942,10,Muy conforme con la calidad
20240619,1268,2,13000000943,9,Atención muy buena
20240815,507,2,13000000944,9,Muy conforme con la calidad
20250605,387,2,13000000945,10,Tardó un poco más de lo esperado
20241114,670,1,13000000946,2,Tardó un poco más de lo esperado
20250726,186,1,13000000947,9,
20240729,1235,1,13000000948,9,Podría mejorar el empaque
20240808,418,1,13000000949,10,Muy conforme con la calidad
20240722,196,1,13000000950,6,Volvería a comprar
20240322,304,1,13000000951,10,
20241230,1434,2,13000000952,9,
20250522,453,2,13000000953,10,Volvería a comprar
20240823,1040,2,13000000954,4,Tardó un poco más de lo esperado
20250516,107,1,13000000955,10,Atención muy buena
20250319,887,2,13000000956,8,Muy conforme con la calidad
20250426,837,1,13000000957,10,
20250513,1327,1,13000000958,9,Todo perfecto
20240417,836,1,13000000959,9,Podría mejorar el empaque
20250525,1413,1,13000000960,8,Podría mejorar el empaque
20240304,621,2,13000000961,9,Atención muy buena
20240831,947,1,13000000962,6,
20240130,1015,1,13000000963,8,Entrega rápida y producto excelente
20250625,458,2,13000000964,9,Muy conforme con la calidad
20250818,1462,1,13000000965,9,
20241009,289,2,13000000966,3,Todo perfecto
20240304,1318,2,13000000967,0,Podría mejorar el empaque
20240220,720,2,13000000968,6,Todo perfecto
20241025,350,2,13000000969,7,Entrega rápida y producto excelente
20240218,1276,1,13000000970,8,Volvería a comprar
20250217,1141,2,13000000971,10,
20250415,640,2,13000000972,10,
20250907,8,2,13000000973,8,Todo perfecto
20250126,666,2,13000000974,8,
20241026,1451,1,13000000975,10,Podría mejorar el empaque
20250417,384,1,13000000976,6,Muy conforme con la calidad
20241013,1130,1,13000000977,10,Atención muy buena
20240413,547,1,13000000978,8,Entrega rápida y producto excelente
20250526,1228,1,13000000979,10,Tardó un poco más de lo esperado
20250909,1209,1,13000000980,9,Todo perfecto
20250425,1489,1,13000000981,9,Entrega rápida y producto excelente
20250311,4,1,13000000982,10,Todo perfecto
20240813,760,1,13000000983,9,Atención muy buena
20240606,286,1,13000000984,9,Entrega rápida y producto excelente
20250220,951,1,13000000985,10,Atención muy buena
20250807,487,2,13000000986,10,Atención muy buena
20240210,1218,2,13000000987,2,Atención muy buena
20250714,522,1,13000000988,5,Entrega rápida y producto excelente
20250303,468,1,13000000989,8,Podría mejorar el empaque
20240601,703,2,13000000990,10,Entrega rápida y producto excelente
20241226,1000,1,13000000991,9,Atención muy buena
20250418,137,2,13000000992,10,
20241030,168,2,13000000993,9,
20241123,452,2,13000000994,10,
20250117,1210,2,13000000995,2,Tardó un poco más de lo esperado
20250723,599,2,13000000996,10,Podría mejorar el empaque
20250616,734,1,13000000997,10,Tardó un poco más de lo esperado
20250904,27,2,13000000998,9,Atención muy buena
20240528,1186,1,13000000999,10,Tardó un poco más de lo esperado
20250621,1227,2,13000001000,5,Entrega rápida y producto excelente
20240722,1338,2,13000001001,9,Muy conforme con la calidad
20250629,1275,2,13000001002,7,Entrega rápida y producto excelente
20250319,934,1,13000001003,6,Todo perfecto
20240706,883,2,13000001004,10,Tardó un poco más de lo esperado
20241115,624,1,13000001005,8,
20250810,1272,1,13000001006,7,Podría mejorar el empaque
20250105,746,2,13000001007,10,
20240511,858,1,13000001008,8,Tardó un poco más de lo esperado
20250620,393,1,13000001009,10,Volvería a comprar
20240707,990,1,13000001010,10,Entrega rápida y producto excelente
20241111,769,1,13000001011,7,Volvería a comprar
20240927,496,1,13000001012,2,Muy conforme con la calidad
20240223,401,1,13000001013,7,Tardó un poco más de lo esperado
20240509,1042,1,13000001014,10,Todo perfecto
20240915,1101,2,13000001015,6,
20241029,15,1,13000001016,9,
20240508,748,1,13000001017,7,Podría mejorar el empaque
20251007,825,1,13000001018,10,Atención muy buena
20250531,957,2,13000001019,7,Entrega rápida y producto excelente
20250121,528,1,13000001020,3,Tardó un poco más de lo esperado
20250115,1422,1,13000001021,1,Volvería a comprar
20251010,71,1,13000001022,5,Entrega rápida y producto excelente
20240808,1375,2,13000001023,5,Tardó un poco más de lo esperado
20241221,504,2,13000001024,9,Entrega rápida y producto excelente
20240420,1257,2,13000001025,8,Podría mejorar el empaque
20240820,1165,2,13000001026,2,Muy conforme con la calidad
20250410,39,1,13000001027,8,Tardó un poco más de lo esperado
20241223,102,2,13000001028,3,Muy conforme con la calidad
20250917,863,1,13000001029,7,
20240512,494,1,13000001030,3,Entrega rápida y producto excelente
20250418,1132,1,13000001031,5,Muy conforme con la calidad
20240513,723,1,13000001032,9,Volvería a comprar
20240202,280,2,13000001033,9,Podría mejorar el empaque
20250617,765,1,13000001034,8,Todo perfecto
20240603,778,1,13000001035,1,Todo perfecto
20240626,428,1,13000001036,8,Podría mejorar el empaque
20240204,559,2,13000001037,7,Podría mejorar el empaque
20240326,1318,2,13000001038,10,Podría mejorar el empaque
20250215,1451,1,13000001039,6,Atención muy buena
20240224,994,1,13000001040,4,Todo perfecto
20240426,311,1,13000001041,5,Atención muy buena
20250812,282,1,13000001042,8,Atención muy buena
20241006,94,2,13000001043,9,Todo perfecto
20240325,1359,1,13000001044,9,Muy conforme con la calidad
20241219,1400,2,13000001045,8,
20240224,244,2,13000001046,7,Todo perfecto
20251009,295,1,13000001047,8,Muy conforme con la calidad
20241111,731,1,13000001048,1,
20250419,1191,2,13000001049,7,Tardó un poco más de lo esperado
20250309,1104,1,13000001050,8,Atención muy buena
20250711,489,2,13000001051,7,Volvería a comprar
20250827,1096,2,13000001052,7,Muy conforme con la calidad
20250315,1253,1,13000001053,1,Volvería a comprar
20240826,987,1,13000001054,8,
20240316,43,1,13000001055,8,Todo perfecto
20250718,268,1,13000001056,9,Podría mejorar el empaque
20240828,1045,1,13000001057,9,Tardó un poco más de lo esperado
20240815,1410,1,13000001058,4,
20241116,859,1,13000001059,10,Atención muy buena
20240707,353,1,13000001060,7,Entrega rápida y producto excelente
20241101,350,2,13000001061,10,Volvería a comprar
20240224,663,2,13000001062,3,
20240301,601,1,13000001063,7,Muy conforme con la calidad
20241031,468,1,13000001064,6,Volvería a comprar
20250817,975,2,13000001065,10,Tardó un poco más de lo esperado
20250615,1041,2,13000001066,10,Muy conforme con la calidad
20250717,439,2,13000001067,6,Atención muy buena
20250509,1120,1,13000001068,8,Volvería a comprar
20241228,948,1,13000001069,9,
20250911,1090,2,13000001070,7,Muy conforme con la calidad
20250819,771,1,13000001071,0,Muy conforme con la calidad
20241224,1337,2,13000001072,7,Muy conforme con la calidad
20241022,1269,2,13000001073,5,Podría mejorar el empaque
20250713,1052,1,13000001074,10,Entrega rápida y producto excelente
20250501,628,1,13000001075,5,Podría mejorar el empaque
20250424,589,2,13000001076,8,Podría mejorar el empaque
20250709,326,1,13000001077,0,
20250222,1463,1,13000001078,9,Volvería a comprar
20250707,1131,2,13000001079,3,Todo perfecto
20241020,688,1,13000001080,10,Todo perfecto
20250220,1135,1,13000001081,6,Todo perfecto
20250304,516,2,13000001082,8,Entrega rápida y producto excelente
20250824,1019,2,13000001083,4,Atención muy buena
20250603,1009,1,13000001084,4,
20250517,1015,2,13000001085,9,Todo perfecto
20250605,234,1,13000001086,9,
20240729,699,1,13000001087,3,Muy conforme con la calidad
20240514,807,2,13000001088,2,Entrega rápida y producto excelente
20240714,945,2,13000001089,9,Podría mejorar el empaque
20250414,264,1,13000001090,7,Atención muy buena
20241128,405,2,13000001091,7,Tardó un poco más de lo esperado
20250531,549,1,13000001092,7,
20240714,365,1,13000001093,4,Atención muy buena
20250715,1208,1,13000001094,5,Podría mejorar el empaque
20241228,1005,1,13000001095,9,Entrega rápida y producto excelente
20240709,1437,1,13000001096,5,Todo perfecto
20240923,396,1,13000001097,9,Todo perfecto
20250103,711,1,13000001098,2,Entrega rápida y producto excelente
20250622,497,1,13000001099,9,Atención muy buena
20240120,37,1,13000001100,10,Muy conforme con la calidad
20240828,380,1,13000001101,8,Entrega rápida y producto excelente
20250828,535,2,13000001102,5,Muy conforme con la calidad
20240623,651,2,13000001103,8,Volvería a comprar
20241023,1085,1,13000001104,9,Entrega rápida y producto excelente
